📡　央视,#genre#
南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
南京文旅纪录,http://live.nbs.cn/channels/njtv/wljl/nbs24.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
南京六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州4k,http://live-auth.51kandianshi.com/szgd/csztv4k_4k.m3u8
苏州4k,http://live-auth.51kandianshi.com/szgd/csztv4k_fhd.m3u8
苏州4k,http://tylive.kan0512.com/norecord/csztv4k_hd.m3u8
苏州4k,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
苏州4k,http://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
苏州4k,http://tylive.kan0512.com/norecord/csztv4k_fhd.m3u8
苏州4k,http://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州常熟综合,http://cstvplay.21cs.cn/cstv1/cstv1.m3u8
苏州常熟民生经济,http://cstvplay.21cs.cn/cstv2/cstv2.m3u8
苏州吴江新闻综合,https://ctlive2.wjdaily.com/wjtv/ch1.m3u8
无锡新闻,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡都市,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡教育,https://tv.wxjy.com.cn:9001/tvwebstream/tv_channel_1359/index.m3u8
无锡江阴新闻,http://221.228.70.101:8080/live/xinwen.m3u8
无锡宜兴新闻,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
无锡宜兴紫砂,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江社会民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
镇江文化娱乐,http://zjtv-wshls.homecdn.com/live/2aa58.m3u8
常州都市,http://8.138.7.223/tv/cztv.php?id=2
常州生活,http://8.138.7.223/tv/cztv.php?id=3
常州公共,http://8.138.7.223/tv/cztv.php?id=4
常州金坛综合,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
扬州综合,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,http://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江综合,http://cm-wshls.homecdn.com/live/8c3.m3u8
扬州高邮综合,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
扬州江都综合,http://cm-wshls.homecdn.com/live/8c1.m3u8
连云港新闻,http://live.lyg1.com/zhpd/sd/live.m3u8
南通如东新闻,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
盐城大丰新闻,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
盐城大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
徐州邳州综合,https://liveplus.pznews.com/pzzhpd/sd/live.m3u8
徐州新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
徐州新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8
徐州睢宁综合,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
徐州睢宁三农,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
泰州综合,http://stream1.mytaizhou.net/xwzh/sd/live.m3u8?_upt=f97c80491706200828
泰州靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
泰州姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
宿迁泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
宿迁沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
宿迁宿豫综合,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8?zjiangsd
淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
淮安淮安公共,http://live1.habctv.com/ggpdsl/sd/live.m3u8
淮安涟水综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
📺　浙江,#genre#
浙江卫视,http://60.174.40.117:85/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
杭州综合,http://183.136.148.214:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
西湖明珠,http://live.nctv.top/JKHdjsi/hztv.php?id=hzmz
杭州生活,http://live.nctv.top/JKHdjsi/hztv.php?id=hzsh
杭州影视,http://live.nctv.top/JKHdjsi/hztv.php?id=hzys
青少体育,http://live.nctv.top/JKHdjsi/hztv.php?id=hzqsty
杭州导视,http://live.nctv.top/JKHdjsi/hztv.php?id=hzds
杭州影视,http://183.136.148.214:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
杭州青少,http://183.130.30.174:8808/rtp/233.50.201.177:5140
杭州明珠,http://www.jeremyoto.com:82/rtp/233.50.201.174:5140
杭州综合,http://www.jeremyoto.com:82/rtp/233.50.201.173:5140
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
杭州萧山生活,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
杭州临平综合,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
宁波TV1,http://www.flyskyman.cn:4022/rtp/233.50.201.168:5140
宁波TV2,http://www.flyskyman.cn:4022/rtp/233.50.201.178:5140
宁波TV3,http://www.flyskyman.cn:4022/rtp/233.50.201.179:5140
宁波TV4,http://www.flyskyman.cn:4022/rtp/233.50.201.180:5140
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
绍兴诸暨综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴上虞文化影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
温州龙游综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
温州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
温州龙游生活娱乐,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
温州文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
温州苍南综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
嘉兴平湖综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
嘉兴平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
舟山普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
📺　山东,#genre#
山东卫视,http://58.58.111.222:808/hls/57/index.m3u8
山东新闻,http://58.58.111.222:808/hls/63/index.m3u8
山东齐鲁,http://58.58.111.222:808/hls/58/index.m3u8
山东综艺,http://58.58.111.222:808/hls/61/index.m3u8
山东生活,http://58.58.111.222:808/hls/60/index.m3u8
山东农科,http://58.58.111.222:808/hls/64/index.m3u8
山东体育,http://58.58.111.222:808/hls/62/index.m3u8
山东少儿,http://58.58.111.222:808/hls/65/index.m3u8
山东新闻,http://221.2.148.205:8154/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://221.2.148.205:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://221.2.148.205:8154/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://221.2.148.205:8154/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://221.2.148.205:8154/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://221.2.148.205:8154/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://123.129.70.178:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山东齐鲁,http://111.14.181.15:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东公共,http://111.14.181.15:9901/tsfile/live/1001_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东影视,http://111.14.181.15:9901/tsfile/live/1002_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东齐鲁,http://61.156.228.12:8154/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://222.173.108.238:352/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://222.173.108.238:352/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://222.173.108.238:352/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://144.0.18.66:8018/hls/18/index.m3u8
山东齐鲁,http://144.0.18.66:8018/hls/17/index.m3u8
山东体育,http://144.0.18.66:8018/hls/22/index.m3u8
山东公共,http://144.0.18.66:8018/hls/23/index.m3u8
山东生活,http://144.0.18.66:8018/hls/26/index.m3u8
山东教育,http://144.0.18.66:8018/hls/16/index.m3u8
山东齐鲁,http://124.128.73.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://124.128.73.58:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东影视,http://124.128.73.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
济铁综合,http://1.94.31.214/php/qilu.php?id=jnjrtv
济南长清新闻,http://1.94.31.214/php/qilu.php?id=jncqxw
济南济阳综合,http://1.94.31.214/php/qilu.php?id=jnjyzh
济南济阳影视,http://1.94.31.214/php/qilu.php?id=jnjyys
历城新闻综合,http://1.94.31.214/php/qilu.php?id=jnlcxw
济南平阴综合,http://1.94.31.214/php/qilu.php?id=jnpyzh
济南平阴乡村振兴,http://1.94.31.214/php/qilu.php?id=jnpyxc
济南商河综合,http://1.94.31.214/php/qilu.php?id=jnshzh
济南商河影视,http://1.94.31.214/php/qilu.php?id=jnshys
济南章丘综合,http://1.94.31.214/php/qilu.php?id=jnzqzh
济南章丘公共,http://1.94.31.214/php/qilu.php?id=jnzqgg
青岛综合,http://222.173.108.238:352/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青岛黄岛综合,http://1.94.31.214/php/qilu.php?id=qdhdzh
青岛黄岛生活,http://1.94.31.214/php/qilu.php?id=qdhdsh
青岛即墨综合,http://1.94.31.214/php/qilu.php?id=qdjmzh
青岛即墨生活服务,http://1.94.31.214/php/qilu.php?id=qdjmsh
青岛胶州综合,http://1.94.31.214/php/qilu.php?id=qdjzzh
青岛胶州生活,http://1.94.31.214/php/qilu.php?id=qdjzsh
青岛李沧TV,http://1.94.31.214/php/qilu.php?id=qdlc
青岛崂山TV,http://1.94.31.214/php/qilu.php?id=qdls
青岛莱西综合,http://1.94.31.214/php/qilu.php?id=qdlxzh
青岛莱西生活,http://1.94.31.214/php/qilu.php?id=qdlxsh
青岛平度新闻综合,http://1.94.31.214/php/qilu.php?id=qdpdxw
青岛平度生活服务,http://1.94.31.214/php/qilu.php?id=qdpdsh
青岛莱西综合,http://222.173.108.238:352/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
烟台海阳综合,http://1.94.31.214/php/qilu.php?id=ythyzh
烟台龙口综合,http://1.94.31.214/php/qilu.php?id=ytlkzh
烟台龙口生活,http://1.94.31.214/php/qilu.php?id=ytlksh
烟台莱山综合,http://1.94.31.214/php/qilu.php?id=ytlszh
烟台莱山影视,http://1.94.31.214/php/qilu.php?id=ytlsys
烟台莱阳综合,http://1.94.31.214/php/qilu.php?id=ytlyzh
烟台莱阳民生综艺,http://1.94.31.214/php/qilu.php?id=ytlyms
烟台州综合,http://1.94.31.214/php/qilu.php?id=ytlzzh
烟台蓬莱综合,http://1.94.31.214/php/qilu.php?id=ytplzh
烟台蓬莱综艺,http://1.94.31.214/php/qilu.php?id=ytplzy
烟台栖霞综合,http://1.94.31.214/php/qilu.php?id=ytqxzh
烟台栖霞苹果,http://1.94.31.214/php/qilu.php?id=ytqxpg
烟台招远综合,http://1.94.31.214/php/qilu.php?id=ytzyzh
烟台招远综艺,http://1.94.31.214/php/qilu.php?id=ytzyzy
淄博新闻综合,http://58.58.111.222:808/hls/69/index.m3u8
淄博博山新闻,http://1.94.31.214/php/qilu.php?id=zbbsxw
淄博博山图文,http://1.94.31.214/php/qilu.php?id=zbbstw
淄博高青综合,http://1.94.31.214/php/qilu.php?id=zbgqzh
淄博高青影视,http://1.94.31.214/php/qilu.php?id=zbgqys
淄博沂源综合,http://1.94.31.214/php/qilu.php?id=zbyyzh
淄博沂源生活,http://1.94.31.214/php/qilu.php?id=zbyysh
淄博淄川新闻,http://1.94.31.214/php/qilu.php?id=zbzcxw
淄博周村新闻,http://1.94.31.214/php/qilu.php?id=zbzctv1
淄博周村生活,http://1.94.31.214/php/qilu.php?id=zbzctv2
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500k/tzwj_video.m3u8
菏泽成武综合,http://1.94.31.214/php/qilu.php?id=hzcwzh
菏泽成武综艺,http://1.94.31.214/php/qilu.php?id=hzcwzy
菏泽曹县综合,http://1.94.31.214/php/qilu.php?id=hzcxzh
菏泽东明新闻综合,http://1.94.31.214/php/qilu.php?id=hzdmxw
菏泽定陶新闻,http://1.94.31.214/php/qilu.php?id=hzdt1
菏泽定陶综艺,http://1.94.31.214/php/qilu.php?id=hzdt2
菏泽鄄城综合,http://1.94.31.214/php/qilu.php?id=hzjczh
菏泽巨野新闻,http://1.94.31.214/php/qilu.php?id=hzjyxw
菏泽牡丹区新闻综合,http://1.94.31.214/php/qilu.php?id=hzmdxw
菏泽牡丹区综艺,http://1.94.31.214/php/qilu.php?id=hzmdzy
菏泽单县综合,http://1.94.31.214/php/qilu.php?id=hzsxzh
菏泽郓城新闻,http://1.94.31.214/php/qilu.php?id=hzycxw
菏泽郓城综艺,http://1.94.31.214/php/qilu.php?id=hzyczy
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8?key=tvbox6_com&playlive=1&authid=0
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁嘉祥综合,http://1.94.31.214/php/qilu.php?id=jijiazh
济宁嘉祥生活,http://1.94.31.214/php/qilu.php?id=jijiash
济宁金乡综合,http://1.94.31.214/php/qilu.php?id=jijxzh
济宁金乡生活,http://1.94.31.214/php/qilu.php?id=jijxsh
济宁曲阜新闻综合,http://1.94.31.214/php/qilu.php?id=jiqfxw
济宁城新闻综合,http://1.94.31.214/php/qilu.php?id=jircxw
济宁任城影视娱乐,http://1.94.31.214/php/qilu.php?id=jircys
济宁汶上综合,http://1.94.31.214/php/qilu.php?id=jiwszh
济宁鱼台新闻,http://1.94.31.214/php/qilu.php?id=jiytxw
济宁台生活,http://1.94.31.214/php/qilu.php?id=jiytsh
济宁邹城综合,http://1.94.31.214/php/qilu.php?id=jizczh
济宁城文化生活,http://1.94.31.214/php/qilu.php?id=jizcwh
济宁梁山综合,http://1.94.31.214/php/qilu.php?id=jilszh
济宁梁山综合,http://111.14.181.15:9901/tsfile/live/1011_1.m3u8?key=tvbox6_com&playlive=1&authid=0
济宁梁山影视,http://111.14.181.15:9901/tsfile/live/1012_1.m3u8?key=tvbox6_com&playlive=1&authid=0
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
枣庄山亭综合,http://1.94.31.214/php/qilu.php?id=zzstzh
枣庄市中综合,http://1.94.31.214/php/qilu.php?id=zzszzh
枣庄台儿庄新闻综合,http://1.94.31.214/php/qilu.php?id=zztezxw
枣庄薛城新闻综合,http://1.94.31.214/php/qilu.php?id=zzxcxw
枣庄峄城综合,http://1.94.31.214/php/qilu.php?id=zzyczh
临沂综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
临沂公共,http://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
临沂费县综合,http://1.94.31.214/php/qilu.php?id=lyfxzh
临沂费县生活,http://1.94.31.214/php/qilu.php?id=lyfxsh
临沂河东影视,http://1.94.31.214/php/qilu.php?id=lyhdys
临沂河东综合,http://1.94.31.214/php/qilu.php?id=lyhdzh
临沂临沭综合,http://1.94.31.214/php/qilu.php?id=lyls1
临沂临沭生活,http://1.94.31.214/php/qilu.php?id=lyls2
临沂蒙阴综合,http://1.94.31.214/php/qilu.php?id=lymy1
临沂蒙阴2套,http://1.94.31.214/php/qilu.php?id=lymy2
临沂郯城综合,http://1.94.31.214/php/qilu.php?id=lytc1
临沂郯城2套,http://1.94.31.214/php/qilu.php?id=lytc2
临沂沂南综合,http://1.94.31.214/php/qilu.php?id=lyynzh
临沂沂水综合,http://1.94.31.214/php/qilu.php?id=lyys1
临沂沂水生活,http://1.94.31.214/php/qilu.php?id=lyys2
潍坊新闻综合,http://1.94.31.214/php/qilu.php?id=wfxwzh
潍坊生活,http://1.94.31.214/php/qilu.php?id=wfsh
潍坊影视综艺,http://1.94.31.214/php/qilu.php?id=wfyswy
潍坊科教文旅,http://1.94.31.214/php/qilu.php?id=wfkjwl
潍坊高新区,http://1.94.31.214/php/qilu.php?id=wfgxq
潍坊安丘综合,http://1.94.31.214/php/qilu.php?id=wfaqzh
潍坊安丘民生,http://1.94.31.214/php/qilu.php?id=wfaqms
潍坊滨海新闻综合,http://1.94.31.214/php/qilu.php?id=wfbhxw
潍坊昌乐综合,http://1.94.31.214/php/qilu.php?id=wfclzh
潍坊昌邑综合,http://1.94.31.214/php/qilu.php?id=wfcyzh
潍坊昌邑经济生活,http://1.94.31.214/php/qilu.php?id=wfcyjj
潍坊坊子新闻综合,http://1.94.31.214/php/qilu.php?id=wffzxw
潍坊高密综合,http://1.94.31.214/php/qilu.php?id=wfgmzh
潍坊高密党建农科,http://1.94.31.214/php/qilu.php?id=wfgmdj
潍坊寒亭新闻,http://1.94.31.214/php/qilu.php?id=wfhtxw
潍坊奎文电视台,http://1.94.31.214/php/qilu.php?id=wfkwtv
潍坊临朐新闻综合,http://1.94.31.214/php/qilu.php?id=wflqxw
潍坊潍城TV,http://1.94.31.214/php/qilu.php?id=wfwc
东营广饶综合,http://1.94.31.214/php/qilu.php?id=dygrzh
东营广饶科教文艺,http://1.94.31.214/php/qilu.php?id=dygrkj
东营利津综合,http://1.94.31.214/php/qilu.php?id=dyljzh
东营利津文化生活,http://1.94.31.214/php/qilu.php?id=dyljwh
